Offer_Id,Customer_Id,Time Spent,Starbucks App,Menu Choices,# Of surrounding coffee shops,Web Ad,Email Ad,Social Ad,Mobile Ad,Wash Rooms,Informational,Discount,Gender,Age,Became_Member_On,Income, Total_Amount 
D2,b79b26728dff48cf9e07ec7cc4b74d66,69,1,27,16,1,1,1,1,0,0,1,1,37,3/4/15,49000, $81.00 
I1,b79b26728dff48cf9e07ec7cc4b74d66,16,0,25,3,1,1,0,1,0,1,0,1,37,3/4/15,49000, $79.00 
I1,b79b26728dff48cf9e07ec7cc4b74d66,67,0,24,13,1,1,0,1,0,1,0,1,37,3/4/15,49000, $9.00 
D3,b79b26728dff48cf9e07ec7cc4b74d66,7,1,47,20,1,1,1,1,0,0,1,1,37,3/4/15,49000, $52.00 
I1,b79b26728dff48cf9e07ec7cc4b74d66,32,1,27,2,1,1,0,1,0,1,0,1,37,3/4/15,49000, $79.00 
B4,32042db985ad426a8e3c792b1585291a,37,0,40,1,1,1,1,1,1,0,0,0,51,11/20/17,51000, $60.00 
B1,32042db985ad426a8e3c792b1585291a,30,1,37,12,0,1,1,1,1,0,0,0,51,11/20/17,51000, $6.00 
D1,32042db985ad426a8e3c792b1585291a,43,1,26,6,1,1,0,0,0,0,1,0,51,11/20/17,51000, $71.00 
I2,32042db985ad426a8e3c792b1585291a,49,1,40,18,0,1,1,1,0,1,0,0,51,11/20/17,51000, $76.00 
I2,32042db985ad426a8e3c792b1585291a,84,0,39,9,0,1,1,1,0,1,0,0,51,11/20/17,51000, $54.00 
D1,fbb3e5a730234388800162ceaf1b9de3,77,1,37,12,1,1,0,0,0,0,1,0,25,5/27/18,68000, $40.00 
B3,fbb3e5a730234388800162ceaf1b9de3,20,1,44,0,1,1,0,1,1,0,0,0,25,5/27/18,68000, $81.00 
D2,fbb3e5a730234388800162ceaf1b9de3,46,1,22,5,1,1,1,1,0,0,1,0,25,5/27/18,68000, $18.00 
B3,fbb3e5a730234388800162ceaf1b9de3,50,1,34,13,1,1,0,1,1,0,0,0,25,5/27/18,68000, $67.00 
I2,fbb3e5a730234388800162ceaf1b9de3,47,0,30,13,0,1,1,1,0,1,0,0,25,5/27/18,68000, $21.00 
D3,58d199bd8c0142529feffe3cb00a9da7,48,0,37,17,1,1,1,1,0,0,1,0,66,2/5/18,96000, $38.00 
D4,58d199bd8c0142529feffe3cb00a9da7,87,1,50,13,1,1,0,1,0,0,1,0,66,2/5/18,96000, $44.00 
I2,58d199bd8c0142529feffe3cb00a9da7,76,0,46,5,0,1,1,1,0,1,0,0,66,2/5/18,96000, $58.00 
D4,58d199bd8c0142529feffe3cb00a9da7,40,1,52,16,1,1,0,1,0,0,1,0,66,2/5/18,96000, $33.00 
D3,58d199bd8c0142529feffe3cb00a9da7,44,0,49,0,1,1,1,1,0,0,1,0,66,2/5/18,96000, $13.00 
I1,8b8b0843867b4acfae4dd33b777d975c,86,0,21,12,1,1,0,1,0,1,0,0,58,10/5/17,88000, $64.00 
B4,8b8b0843867b4acfae4dd33b777d975c,75,0,23,15,1,1,1,1,1,0,0,0,58,10/5/17,88000, $76.00 
B3,8b8b0843867b4acfae4dd33b777d975c,14,0,35,6,1,1,0,1,1,0,0,0,58,10/5/17,88000, $22.00 
I2,8b8b0843867b4acfae4dd33b777d975c,16,0,36,18,0,1,1,1,0,1,0,0,58,10/5/17,88000, $64.00 
D4,8b8b0843867b4acfae4dd33b777d975c,40,1,35,7,1,1,0,1,0,0,1,0,58,10/5/17,88000, $72.00 
I1,43b1ca5826de42a48707d29dcfa7d7ad,71,0,52,17,1,1,0,1,0,1,0,0,32,6/24/18,45000, $40.00 
B1,43b1ca5826de42a48707d29dcfa7d7ad,29,0,39,12,0,1,1,1,1,0,0,0,32,6/24/18,45000, $6.00 
B4,43b1ca5826de42a48707d29dcfa7d7ad,22,0,44,11,1,1,1,1,1,0,0,0,32,6/24/18,45000, $42.00 
B3,43b1ca5826de42a48707d29dcfa7d7ad,54,0,32,0,1,1,0,1,1,0,0,0,32,6/24/18,45000, $42.00 
D4,43b1ca5826de42a48707d29dcfa7d7ad,63,0,37,18,1,1,0,1,0,0,1,0,32,6/24/18,45000, $19.00 
D3,5e318339b10a4578b1937bc06b9b4cca,9,1,38,20,1,1,1,1,0,0,1,0,57,12/2/15,56000, $75.00 
I1,5e318339b10a4578b1937bc06b9b4cca,38,0,34,1,1,1,0,1,0,1,0,0,57,12/2/15,56000, $20.00 
B1,5e318339b10a4578b1937bc06b9b4cca,60,1,42,14,0,1,1,1,1,0,0,0,57,12/2/15,56000, $66.00 
B2,5e318339b10a4578b1937bc06b9b4cca,12,1,33,3,1,1,1,1,1,0,0,0,57,12/2/15,56000, $66.00 
I2,5e318339b10a4578b1937bc06b9b4cca,9,0,32,3,0,1,1,1,0,1,0,0,57,12/2/15,56000, $41.00 
D3,14b8e91e01a348198b6f4fb0f28d9ab1,35,1,44,7,1,1,1,1,0,0,1,1,92,9/8/16,53000, $19.00 
B1,14b8e91e01a348198b6f4fb0f28d9ab1,39,1,32,9,0,1,1,1,1,0,0,1,92,9/8/16,53000, $72.00 
I2,14b8e91e01a348198b6f4fb0f28d9ab1,72,1,32,3,0,1,1,1,0,1,0,1,92,9/8/16,53000, $14.00 
B4,14b8e91e01a348198b6f4fb0f28d9ab1,33,1,42,9,1,1,1,1,1,0,0,1,92,9/8/16,53000, $62.00 
B4,14b8e91e01a348198b6f4fb0f28d9ab1,38,1,36,0,1,1,1,1,1,0,0,1,92,9/8/16,53000, $26.00 
B3,7fbdb682e1cb47b8aa05b7d05cd5d3a6,77,1,27,14,1,1,0,1,1,0,0,1,24,10/21/16,57000, $83.00 
D4,7fbdb682e1cb47b8aa05b7d05cd5d3a6,29,0,31,10,1,1,0,1,0,0,1,1,24,10/21/16,57000, $44.00 
I1,7fbdb682e1cb47b8aa05b7d05cd5d3a6,37,0,24,15,1,1,0,1,0,1,0,1,24,10/21/16,57000, $58.00 
D2,7fbdb682e1cb47b8aa05b7d05cd5d3a6,37,1,40,0,1,1,1,1,0,0,1,1,24,10/21/16,57000, $49.00 
B2,cf24c83a28d04b488ca00f2bb9784f14,33,0,45,8,1,1,1,1,1,0,0,1,38,9/19/17,63000, $6.00 
B1,cf24c83a28d04b488ca00f2bb9784f14,47,0,41,11,0,1,1,1,1,0,0,1,38,9/19/17,63000, $76.00 
I1,cf24c83a28d04b488ca00f2bb9784f14,70,0,46,11,1,1,0,1,0,1,0,1,38,9/19/17,63000, $17.00 
D3,cf24c83a28d04b488ca00f2bb9784f14,60,0,48,11,1,1,1,1,0,0,1,1,38,9/19/17,63000, $54.00 
D2,cf24c83a28d04b488ca00f2bb9784f14,18,0,48,0,1,1,1,1,0,0,1,1,38,9/19/17,63000, $30.00 
I2,cf24c83a28d04b488ca00f2bb9784f14,61,0,49,14,0,1,1,1,0,1,0,1,38,9/19/17,63000, $41.00 
B4,35c863d477084f7fb46e4b309cf3ea5d,81,0,43,1,1,1,1,1,1,0,0,1,56,9/11/14,66000, $58.00 
D4,35c863d477084f7fb46e4b309cf3ea5d,67,1,45,18,1,1,0,1,0,0,1,1,56,9/11/14,66000, $7.00 
D4,35c863d477084f7fb46e4b309cf3ea5d,57,1,25,15,1,1,0,1,0,0,1,1,56,9/11/14,66000, $33.00 
B3,35c863d477084f7fb46e4b309cf3ea5d,34,1,21,15,1,1,0,1,1,0,0,1,56,9/11/14,66000, $63.00 
B3,a9bbadc2f69b4da9bbe7ec7f6d4f6ff3,15,1,28,1,1,1,0,1,1,0,0,1,66,8/10/16,90000, $33.00 
B2,a9bbadc2f69b4da9bbe7ec7f6d4f6ff3,51,1,44,8,1,1,1,1,1,0,0,1,66,8/10/16,90000, $9.00 
I1,a9bbadc2f69b4da9bbe7ec7f6d4f6ff3,13,0,48,8,1,1,0,1,0,1,0,1,66,8/10/16,90000, $7.00 
B3,a9bbadc2f69b4da9bbe7ec7f6d4f6ff3,84,1,48,3,1,1,0,1,1,0,0,1,66,8/10/16,90000, $56.00 
B1,a9bbadc2f69b4da9bbe7ec7f6d4f6ff3,35,1,27,7,0,1,1,1,1,0,0,1,66,8/10/16,90000, $81.00 
B4,a9bbadc2f69b4da9bbe7ec7f6d4f6ff3,59,1,43,3,1,1,1,1,1,0,0,1,66,8/10/16,90000, $10.00 
I2,297b3345329e48958386be1e8086e99f,9,0,51,13,0,1,1,1,0,1,0,1,48,2/8/16,60000, $16.00 
B1,297b3345329e48958386be1e8086e99f,57,1,46,0,0,1,1,1,1,0,0,1,48,2/8/16,60000, $16.00 
B2,297b3345329e48958386be1e8086e99f,12,1,34,17,1,1,1,1,1,0,0,1,48,2/8/16,60000, $83.00 
B3,297b3345329e48958386be1e8086e99f,63,0,43,12,1,1,0,1,1,0,0,1,48,2/8/16,60000, $81.00 
D1,297b3345329e48958386be1e8086e99f,53,1,50,11,1,1,0,0,0,0,1,1,48,2/8/16,60000, $60.00 
D2,297b3345329e48958386be1e8086e99f,39,1,44,11,1,1,1,1,0,0,1,1,48,2/8/16,60000, $42.00 
D2,c7403905ee24419aa50a4f1815198e5e,28,1,31,12,1,1,1,1,0,0,1,1,73,7/1/18,36000, $78.00 
D1,c7403905ee24419aa50a4f1815198e5e,74,1,42,20,1,1,0,0,0,0,1,1,73,7/1/18,36000, $64.00 
B2,c7403905ee24419aa50a4f1815198e5e,21,1,30,17,1,1,1,1,1,0,0,1,73,7/1/18,36000, $8.00 
B4,c7403905ee24419aa50a4f1815198e5e,7,0,49,15,1,1,1,1,1,0,0,1,73,7/1/18,36000, $6.00 
D1,c7403905ee24419aa50a4f1815198e5e,61,0,46,11,1,1,0,0,0,0,1,1,73,7/1/18,36000, $46.00 
I1,c7403905ee24419aa50a4f1815198e5e,20,0,30,14,1,1,0,1,0,1,0,1,73,7/1/18,36000, $33.00 
D1,61047f86ce9c4dd79951d46a021d6904,50,0,22,17,1,1,0,0,0,0,1,1,78,5/12/16,94000, $83.00 
I1,61047f86ce9c4dd79951d46a021d6904,79,0,37,2,1,1,0,1,0,1,0,1,78,5/12/16,94000, $61.00 
I1,61047f86ce9c4dd79951d46a021d6904,7,0,44,12,1,1,0,1,0,1,0,1,78,5/12/16,94000, $54.00 
B1,61047f86ce9c4dd79951d46a021d6904,58,1,33,18,0,1,1,1,1,0,0,1,78,5/12/16,94000, $65.00 
B1,61047f86ce9c4dd79951d46a021d6904,55,1,25,4,0,1,1,1,1,0,0,1,78,5/12/16,94000, $58.00 
B4,61047f86ce9c4dd79951d46a021d6904,30,1,37,3,1,1,1,1,1,0,0,1,78,5/12/16,94000, $45.00 
I2,189e8aa0b33d45e8bd8f8bbb551e4ad2,21,0,42,5,0,1,1,1,0,1,0,1,39,1/13/18,48000, $49.00 
D2,189e8aa0b33d45e8bd8f8bbb551e4ad2,8,0,34,3,1,1,1,1,0,0,1,1,39,1/13/18,48000, $46.00 
D2,189e8aa0b33d45e8bd8f8bbb551e4ad2,79,1,31,10,1,1,1,1,0,0,1,1,39,1/13/18,48000, $70.00 
D4,189e8aa0b33d45e8bd8f8bbb551e4ad2,56,1,52,4,1,1,0,1,0,0,1,1,39,1/13/18,48000, $44.00 
D3,189e8aa0b33d45e8bd8f8bbb551e4ad2,36,0,33,17,1,1,1,1,0,0,1,1,39,1/13/18,48000, $75.00 
B2,8cdc79bcad21462f92d7f0e35ac66cc0,77,1,37,16,1,1,1,1,1,0,0,1,67,11/8/15,55000, $7.00 
D3,8cdc79bcad21462f92d7f0e35ac66cc0,77,1,40,8,1,1,1,1,0,0,1,1,67,11/8/15,55000, $70.00 
B2,8cdc79bcad21462f92d7f0e35ac66cc0,17,1,42,3,1,1,1,1,1,0,0,1,67,11/8/15,55000, $49.00 
D4,8cdc79bcad21462f92d7f0e35ac66cc0,72,1,50,15,1,1,0,1,0,0,1,1,67,11/8/15,55000, $64.00 
I1,8cdc79bcad21462f92d7f0e35ac66cc0,56,0,40,16,1,1,0,1,0,1,0,1,67,11/8/15,55000, $55.00 
B2,8cdc79bcad21462f92d7f0e35ac66cc0,43,0,21,19,1,1,1,1,1,0,0,1,67,11/8/15,55000, $85.00 
B1,352237925fae412d801ac31a531cca82,30,0,42,10,0,1,1,1,1,0,0,1,59,6/11/16,83000, $18.00 
D2,352237925fae412d801ac31a531cca82,73,0,37,11,1,1,1,1,0,0,1,1,59,6/11/16,83000, $30.00 
D2,352237925fae412d801ac31a531cca82,33,0,42,0,1,1,1,1,0,0,1,1,59,6/11/16,83000, $65.00 
I1,352237925fae412d801ac31a531cca82,29,0,35,2,1,1,0,1,0,1,0,1,59,6/11/16,83000, $73.00 
B4,352237925fae412d801ac31a531cca82,21,0,34,1,1,1,1,1,1,0,0,1,59,6/11/16,83000, $76.00 
D3,c42ee240ba5c45dc88144bdd7504ba04,39,0,46,11,1,1,1,1,0,0,1,1,21,2/22/18,58000, $11.00 
D2,c42ee240ba5c45dc88144bdd7504ba04,43,0,50,19,1,1,1,1,0,0,1,1,21,2/22/18,58000, $23.00 
B1,c42ee240ba5c45dc88144bdd7504ba04,55,0,23,5,0,1,1,1,1,0,0,1,21,2/22/18,58000, $15.00 
B2,c42ee240ba5c45dc88144bdd7504ba04,33,1,30,11,1,1,1,1,1,0,0,1,21,2/22/18,58000, $41.00 
B4,c42ee240ba5c45dc88144bdd7504ba04,54,1,21,0,1,1,1,1,1,0,0,1,21,2/22/18,58000, $74.00 
B4,7b3a3c6a202a43d487286aa6681a00ac,19,0,30,18,1,1,1,1,1,0,0,1,20,6/23/18,52000, $52.00 
I2,7b3a3c6a202a43d487286aa6681a00ac,80,0,50,6,0,1,1,1,0,1,0,1,20,6/23/18,52000, $30.00 
D1,7b3a3c6a202a43d487286aa6681a00ac,79,0,52,1,1,1,0,0,0,0,1,1,20,6/23/18,52000, $70.00 
D4,7b3a3c6a202a43d487286aa6681a00ac,88,0,25,2,1,1,0,1,0,0,1,1,20,6/23/18,52000, $44.00 
D2,7b3a3c6a202a43d487286aa6681a00ac,35,0,23,6,1,1,1,1,0,0,1,1,20,6/23/18,52000, $13.00 
B4,cc2b2a9191974ae6a8bc6b6e0f1c4c97,87,0,46,18,1,1,1,1,1,0,0,1,54,7/12/18,81000, $84.00 
B3,cc2b2a9191974ae6a8bc6b6e0f1c4c97,14,0,42,17,1,1,0,1,1,0,0,1,54,7/12/18,81000, $26.00 
I1,cc2b2a9191974ae6a8bc6b6e0f1c4c97,80,0,47,15,1,1,0,1,0,1,0,1,54,7/12/18,81000, $83.00 
D1,4d0ebb94a5a94fe6afd9350c7b1477e4,67,1,44,4,1,1,0,0,0,0,1,1,81,1/16/16,117000, $56.00 
B1,4d0ebb94a5a94fe6afd9350c7b1477e4,9,1,47,17,0,1,1,1,1,0,0,1,81,1/16/16,117000, $53.00 
B2,4d0ebb94a5a94fe6afd9350c7b1477e4,29,1,50,10,1,1,1,1,1,0,0,1,81,1/16/16,117000, $15.00 
I2,4d0ebb94a5a94fe6afd9350c7b1477e4,80,0,52,10,0,1,1,1,0,1,0,1,81,1/16/16,117000, $83.00 
I2,5f29fa9bbadd4010b698f16b89b1fd80,85,0,24,17,0,1,1,1,0,1,0,1,63,1/2/18,88000, $75.00 
I2,5f29fa9bbadd4010b698f16b89b1fd80,63,0,34,11,0,1,1,1,0,1,0,1,63,1/2/18,88000, $80.00 
D1,5f29fa9bbadd4010b698f16b89b1fd80,12,1,37,13,1,1,0,0,0,0,1,1,63,1/2/18,88000, $12.00 
B3,5f29fa9bbadd4010b698f16b89b1fd80,66,1,51,16,1,1,0,1,1,0,0,1,63,1/2/18,88000, $45.00 
B3,5f29fa9bbadd4010b698f16b89b1fd80,37,0,23,18,1,1,0,1,1,0,0,1,63,1/2/18,88000, $39.00 
B3,047a2de0c17849c89d04248c357cab52,28,0,34,12,1,1,0,1,1,0,0,1,42,7/15/18,30000, $71.00 
D1,047a2de0c17849c89d04248c357cab52,71,0,43,8,1,1,0,0,0,0,1,1,42,7/15/18,30000, $67.00 
D3,047a2de0c17849c89d04248c357cab52,80,1,49,6,1,1,1,1,0,0,1,1,42,7/15/18,30000, $49.00 
B1,047a2de0c17849c89d04248c357cab52,20,1,26,5,0,1,1,1,1,0,0,1,42,7/15/18,30000, $36.00 
D2,047a2de0c17849c89d04248c357cab52,8,0,32,0,1,1,1,1,0,0,1,1,42,7/15/18,30000, $42.00 
D3,047a2de0c17849c89d04248c357cab52,69,0,38,2,1,1,1,1,0,0,1,1,42,7/15/18,30000, $30.00 
B3,067d00749d234d72946b07f1f472fcba,44,0,27,8,1,1,0,1,1,0,0,0,64,6/24/18,33000, $23.00 
D4,067d00749d234d72946b07f1f472fcba,39,0,27,16,1,1,0,1,0,0,1,0,64,6/24/18,33000, $69.00 
I1,067d00749d234d72946b07f1f472fcba,17,0,44,8,1,1,0,1,0,1,0,0,64,6/24/18,33000, $48.00 
B4,067d00749d234d72946b07f1f472fcba,60,0,42,1,1,1,1,1,1,0,0,0,64,6/24/18,33000, $57.00 
D3,067d00749d234d72946b07f1f472fcba,86,0,40,19,1,1,1,1,0,0,1,0,64,6/24/18,33000, $14.00 
D4,13c3c9b11acd4d509efc39eb928248f6,22,1,36,5,1,1,0,1,0,0,1,1,19,5/6/17,31000, $25.00 
D4,13c3c9b11acd4d509efc39eb928248f6,83,0,52,13,1,1,0,1,0,0,1,1,19,5/6/17,31000, $35.00 
B2,13c3c9b11acd4d509efc39eb928248f6,47,0,47,7,1,1,1,1,1,0,0,1,19,5/6/17,31000, $71.00 
I2,13c3c9b11acd4d509efc39eb928248f6,13,0,22,10,0,1,1,1,0,1,0,1,19,5/6/17,31000, $85.00 
D4,8f3dfac303b74df788dae87f1a3eb2f5,34,1,45,0,1,1,0,1,0,0,1,0,48,4/1/17,60000, $45.00 
D2,8f3dfac303b74df788dae87f1a3eb2f5,78,1,38,14,1,1,1,1,0,0,1,0,48,4/1/17,60000, $42.00 
D3,8f3dfac303b74df788dae87f1a3eb2f5,39,1,39,4,1,1,1,1,0,0,1,0,48,4/1/17,60000, $57.00 
B1,8f3dfac303b74df788dae87f1a3eb2f5,13,0,50,14,0,1,1,1,1,0,0,0,48,4/1/17,60000, $40.00 
B1,8f3dfac303b74df788dae87f1a3eb2f5,85,1,24,11,0,1,1,1,1,0,0,0,48,4/1/17,60000, $42.00 
I1,9b57fc35a3e94321b91896e05e4bd83f,16,0,44,14,1,1,0,1,0,1,0,1,36,8/13/13,51000, $60.00 
B3,9b57fc35a3e94321b91896e05e4bd83f,46,0,33,17,1,1,0,1,1,0,0,1,36,8/13/13,51000, $44.00 
B2,9b57fc35a3e94321b91896e05e4bd83f,7,0,40,3,1,1,1,1,1,0,0,1,36,8/13/13,51000, $39.00 
B2,04fcbc5e1faf4b7bba20116ecb30ca17,42,1,34,1,1,1,1,1,1,0,0,0,20,10/11/17,46000, $34.00 
D4,04fcbc5e1faf4b7bba20116ecb30ca17,16,1,21,20,1,1,0,1,0,0,1,0,20,10/11/17,46000, $45.00 
B4,04fcbc5e1faf4b7bba20116ecb30ca17,56,1,39,17,1,1,1,1,1,0,0,0,20,10/11/17,46000, $11.00 
B1,04fcbc5e1faf4b7bba20116ecb30ca17,83,0,46,11,0,1,1,1,1,0,0,0,20,10/11/17,46000, $82.00 
B4,04fcbc5e1faf4b7bba20116ecb30ca17,70,0,39,14,1,1,1,1,1,0,0,0,20,10/11/17,46000, $67.00 
I2,99148a450059428180ed37cb9ab01f62,79,0,23,0,0,1,1,1,0,1,0,0,26,10/1/17,45000, $49.00 
B4,99148a450059428180ed37cb9ab01f62,80,1,25,4,1,1,1,1,1,0,0,0,26,10/1/17,45000, $42.00 
D2,99148a450059428180ed37cb9ab01f62,20,1,23,5,1,1,1,1,0,0,1,0,26,10/1/17,45000, $66.00 
B3,99148a450059428180ed37cb9ab01f62,17,0,32,14,1,1,0,1,1,0,0,0,26,10/1/17,45000, $19.00 
D4,99148a450059428180ed37cb9ab01f62,77,1,24,5,1,1,0,1,0,0,1,0,26,10/1/17,45000, $25.00 
D4,99148a450059428180ed37cb9ab01f62,40,1,26,14,1,1,0,1,0,0,1,0,26,10/1/17,45000, $20.00 
B1,72c8dfba6eb44158af1115edbdc3dd8c,27,0,39,12,0,1,1,1,1,0,0,1,56,5/21/16,106000, $35.00 
I2,72c8dfba6eb44158af1115edbdc3dd8c,45,0,48,5,0,1,1,1,0,1,0,1,56,5/21/16,106000, $29.00 
B2,72c8dfba6eb44158af1115edbdc3dd8c,36,1,47,3,1,1,1,1,1,0,0,1,56,5/21/16,106000, $15.00 
B1,72c8dfba6eb44158af1115edbdc3dd8c,34,1,34,9,0,1,1,1,1,0,0,1,56,5/21/16,106000, $67.00 
D4,b4e0faec308c46c196235fdc0b0821f8,82,1,27,11,1,1,0,1,0,0,1,1,57,2/11/14,66000, $54.00 
B2,b4e0faec308c46c196235fdc0b0821f8,9,0,47,20,1,1,1,1,1,0,0,1,57,2/11/14,66000, $25.00 
D2,b4e0faec308c46c196235fdc0b0821f8,34,1,36,6,1,1,1,1,0,0,1,1,57,2/11/14,66000, $19.00 
D2,b4e0faec308c46c196235fdc0b0821f8,16,1,30,15,1,1,1,1,0,0,1,1,57,2/11/14,66000, $73.00 
D4,eb3ce155c32f4c80a29a3417a1e698d5,16,1,43,14,1,1,0,1,0,0,1,0,63,6/19/16,97000, $41.00 
I2,eb3ce155c32f4c80a29a3417a1e698d5,45,0,39,16,0,1,1,1,0,1,0,0,63,6/19/16,97000, $46.00 
B4,eb3ce155c32f4c80a29a3417a1e698d5,30,1,26,0,1,1,1,1,1,0,0,0,63,6/19/16,97000, $16.00 
I2,eb3ce155c32f4c80a29a3417a1e698d5,75,1,52,9,0,1,1,1,0,1,0,0,63,6/19/16,97000, $72.00 
D1,eb3ce155c32f4c80a29a3417a1e698d5,63,0,33,18,1,1,0,0,0,0,1,0,63,6/19/16,97000, $82.00 
D4,eb3ce155c32f4c80a29a3417a1e698d5,47,0,40,19,1,1,0,1,0,0,1,0,63,6/19/16,97000, $49.00 
I2,c6f99c74d2a84deb9f021324d0e1a863,60,0,32,11,0,1,1,1,0,1,0,0,90,10/14/16,104000, $57.00 
I1,c6f99c74d2a84deb9f021324d0e1a863,66,0,33,5,1,1,0,1,0,1,0,0,90,10/14/16,104000, $13.00 
B2,c6f99c74d2a84deb9f021324d0e1a863,14,1,29,18,1,1,1,1,1,0,0,0,90,10/14/16,104000, $83.00 
D4,c6f99c74d2a84deb9f021324d0e1a863,17,0,40,10,1,1,0,1,0,0,1,0,90,10/14/16,104000, $71.00 
B3,c6f99c74d2a84deb9f021324d0e1a863,37,0,29,17,1,1,0,1,1,0,0,0,90,10/14/16,104000, $20.00 
D4,c6f99c74d2a84deb9f021324d0e1a863,66,1,36,18,1,1,0,1,0,0,1,0,90,10/14/16,104000, $10.00 
B3,11423ed89bbb4f78943e6667fa9eee86,57,1,29,12,1,1,0,1,1,0,0,1,19,10/28/17,39000, $75.00 
B2,11423ed89bbb4f78943e6667fa9eee86,70,0,24,14,1,1,1,1,1,0,0,1,19,10/28/17,39000, $8.00 
D2,11423ed89bbb4f78943e6667fa9eee86,83,1,33,17,1,1,1,1,0,0,1,1,19,10/28/17,39000, $46.00 
I2,11423ed89bbb4f78943e6667fa9eee86,68,0,33,7,0,1,1,1,0,1,0,1,19,10/28/17,39000, $85.00 
B2,6cd32ababc644c6c8a2644368c795728,54,0,45,13,1,1,1,1,1,0,0,1,68,12/11/14,54000, $50.00 
D4,6cd32ababc644c6c8a2644368c795728,60,0,38,17,1,1,0,1,0,0,1,1,68,12/11/14,54000, $25.00 
I2,6cd32ababc644c6c8a2644368c795728,57,0,38,17,0,1,1,1,0,1,0,1,68,12/11/14,54000, $73.00 
B4,6cd32ababc644c6c8a2644368c795728,25,1,39,19,1,1,1,1,1,0,0,1,68,12/11/14,54000, $59.00 
D3,6cd32ababc644c6c8a2644368c795728,90,1,24,6,1,1,1,1,0,0,1,1,68,12/11/14,54000, $54.00 
D2,332aa1f51a7643199d9d60f885230511,46,0,26,19,1,1,1,1,0,0,1,1,76,3/15/18,62000, $30.00 
B1,332aa1f51a7643199d9d60f885230511,42,0,39,7,0,1,1,1,1,0,0,1,76,3/15/18,62000, $69.00 
B1,332aa1f51a7643199d9d60f885230511,29,1,33,19,0,1,1,1,1,0,0,1,76,3/15/18,62000, $11.00 
I1,332aa1f51a7643199d9d60f885230511,40,0,25,1,1,1,0,1,0,1,0,1,76,3/15/18,62000, $73.00 
D2,332aa1f51a7643199d9d60f885230511,87,1,33,14,1,1,1,1,0,0,1,1,76,3/15/18,62000, $73.00 
D3,7ca26be2427d4ca6916d5798997361c6,22,0,36,13,1,1,1,1,0,0,1,1,59,2/24/18,40000, $11.00 
D4,7ca26be2427d4ca6916d5798997361c6,70,0,32,16,1,1,0,1,0,0,1,1,59,2/24/18,40000, $50.00 
B1,7ca26be2427d4ca6916d5798997361c6,50,0,35,9,0,1,1,1,1,0,0,1,59,2/24/18,40000, $59.00 
D4,7ca26be2427d4ca6916d5798997361c6,56,0,43,12,1,1,0,1,0,0,1,1,59,2/24/18,40000, $56.00 
D1,7ca26be2427d4ca6916d5798997361c6,61,0,45,17,1,1,0,0,0,0,1,1,59,2/24/18,40000, $70.00 
D2,62e0a89f636546a784c46ed29e80393c,77,1,37,3,1,1,1,1,0,0,1,1,56,2/19/18,58000, $45.00 
B3,62e0a89f636546a784c46ed29e80393c,80,1,21,9,1,1,0,1,1,0,0,1,56,2/19/18,58000, $42.00 
B1,62e0a89f636546a784c46ed29e80393c,78,0,39,13,0,1,1,1,1,0,0,1,56,2/19/18,58000, $6.00 
I2,62e0a89f636546a784c46ed29e80393c,59,0,39,13,0,1,1,1,0,1,0,1,56,2/19/18,58000, $22.00 
D2,62e0a89f636546a784c46ed29e80393c,24,0,24,10,1,1,1,1,0,0,1,1,56,2/19/18,58000, $44.00 
D2,62e0a89f636546a784c46ed29e80393c,13,0,43,0,1,1,1,1,0,0,1,1,56,2/19/18,58000, $48.00 
D3,77fef96c3b8a4a89a43c4127b9b23adf,58,1,32,14,1,1,1,1,0,0,1,1,68,10/2/16,55000, $17.00 
D2,77fef96c3b8a4a89a43c4127b9b23adf,13,1,29,20,1,1,1,1,0,0,1,1,68,10/2/16,55000, $19.00 
B4,77fef96c3b8a4a89a43c4127b9b23adf,44,1,26,10,1,1,1,1,1,0,0,1,68,10/2/16,55000, $27.00 
D4,77fef96c3b8a4a89a43c4127b9b23adf,26,1,35,12,1,1,0,1,0,0,1,1,68,10/2/16,55000, $43.00 
D1,77fef96c3b8a4a89a43c4127b9b23adf,90,1,42,3,1,1,0,0,0,0,1,1,68,10/2/16,55000, $61.00 
B4,77fef96c3b8a4a89a43c4127b9b23adf,34,1,42,9,1,1,1,1,1,0,0,1,68,10/2/16,55000, $40.00 
D2,c36979028fb641848997b28b35b1e0ce,76,1,43,5,1,1,1,1,0,0,1,0,25,1/4/17,39000, $31.00 
I1,c36979028fb641848997b28b35b1e0ce,82,0,45,2,1,1,0,1,0,1,0,0,25,1/4/17,39000, $58.00 
I2,c36979028fb641848997b28b35b1e0ce,47,0,25,1,0,1,1,1,0,1,0,0,25,1/4/17,39000, $58.00 
B1,c36979028fb641848997b28b35b1e0ce,42,1,28,7,0,1,1,1,1,0,0,0,25,1/4/17,39000, $41.00 
D2,c36979028fb641848997b28b35b1e0ce,56,1,46,16,1,1,1,1,0,0,1,0,25,1/4/17,39000, $14.00 
B4,c36979028fb641848997b28b35b1e0ce,44,1,37,18,1,1,1,1,1,0,0,0,25,1/4/17,39000, $61.00 
D2,b7879e91fcaa4b2eb7dc5f31ccfdae1b,39,1,36,2,1,1,1,1,0,0,1,1,56,3/8/18,93000, $62.00 
