School,School URL,District,District URL,Address,City,City URL,Zip,County,Phone,Is Title I,Is Charter,Is Magnet,Is Virtual,Number Students,Number Full-time Teachers,Student/Teacher Ratio,Percent Free/Disc Lunch,Percent African American,Percent American Indian,Percent Asian,Percent Hispanic,Percent Pacific Islander,Percent Two or More Races,Percent White,Standard Score
Ticonderoga Junior-Senior High School,https://www.schooldigger.com/go/NY/schools/2868003895/school.aspx,Ticonderoga Central School District,https://www.schooldigger.com/go/NY/district/28680/search.aspx,5 Calkins Pl,Ticonderoga,https://www.schooldigger.com/go/NY/city/Ticonderoga/search.aspx,12883,Essex County,(518) 585-7400,Yes,No,No,No,367,29.6,12.3,55,0.8,0.3,1.4,0,0,0,97.5,47
Waterloo High School,https://www.schooldigger.com/go/NY/schools/0001401425/school.aspx,Waterloo Central School District,https://www.schooldigger.com/go/NY/district/00014/search.aspx,96 Stark St,Waterloo,https://www.schooldigger.com/go/NY/city/Waterloo/search.aspx,13165,Seneca County,(315) 539-1550,Yes,No,No,No,474,48.5,9.7,57.4,3,0.2,0.2,5.9,0,2.5,88.2,46.9
Gowanda High School,https://www.schooldigger.com/go/NY/schools/1239001007/school.aspx,Gowanda Central School District,https://www.schooldigger.com/go/NY/district/12390/search.aspx,10674 Prospect St,Gowanda,https://www.schooldigger.com/go/NY/city/Gowanda/search.aspx,14070,Cattaraugus County,(716) 532-3325,No,No,No,No,299,33.8,8.8,46.5,0.3,18.7,0.3,5,0,9.4,66.2,46.9
High School For Environmental Studies,https://www.schooldigger.com/go/NY/schools/0007700116/school.aspx,New York City Geographic District # 2,https://www.schooldigger.com/go/NY/district/00077/search.aspx,444 W 56th St,New York,https://www.schooldigger.com/go/NY/city/New+York/search.aspx,10019,New York County,(212) 262-8113,Yes,No,No,No,1188,78.1,15.1,78.4,13.2,0.9,11.7,62.3,0.3,2.4,9.2,46.7
Gloversville High School,https://www.schooldigger.com/go/NY/schools/1227000987/school.aspx,Gloversville City School District,https://www.schooldigger.com/go/NY/district/12270/search.aspx,199 Lincoln St,Gloversville,https://www.schooldigger.com/go/NY/city/Gloversville/search.aspx,12078,Fulton County,(518) 775-5710,Yes,No,No,No,697,61.5,11.3,64.6,5.3,0.3,0.4,6.7,0.1,5.3,81.8,46.6
Franklin D Roosevelt Senior High School,https://www.schooldigger.com/go/NY/schools/1518001269/school.aspx,Hyde Park Central School District,https://www.schooldigger.com/go/NY/district/15180/search.aspx,156 S Cross Rd,Hyde Park,https://www.schooldigger.com/go/NY/city/Hyde+Park/search.aspx,12538,Dutchess County,(845) 229-4020,No,No,No,No,1146,91.8,12.4,45.7,14,0.1,1.9,18.2,0.2,4.7,60.8,46.6
North Warren Central School,https://www.schooldigger.com/go/NY/schools/1696001508/school.aspx,North Warren Central School District,https://www.schooldigger.com/go/NY/district/16960/search.aspx,6110 State Rt 8,Chestertown,https://www.schooldigger.com/go/NY/city/Chestertown/search.aspx,12817,Warren County,(518) 494-3015,Yes,No,No,No,475,56,8.4,39.6,0.2,0,0.4,3.4,0,3.8,92.2,46.5
Williamson Senior High School,https://www.schooldigger.com/go/NY/schools/3144004206/school.aspx,Williamson Central School District,https://www.schooldigger.com/go/NY/district/31440/search.aspx,5891 Rt 21,Williamson,https://www.schooldigger.com/go/NY/city/Williamson/search.aspx,14589,Wayne County,(315) 589-9621,No,No,No,No,342,32.2,10.6,43.6,2,0.9,0.9,12,0,4.4,79.8,46.3
Bay Shore Senior High School,https://www.schooldigger.com/go/NY/schools/0408000166/school.aspx,Bay Shore Union Free School District,https://www.schooldigger.com/go/NY/district/04080/search.aspx,155 3rd Ave,Bay Shore,https://www.schooldigger.com/go/NY/city/Bay+Shore/search.aspx,11706,Suffolk County,(631) 968-1156,No,No,No,No,1974,157.3,12.5,55.8,18.4,0.1,4.6,46.1,0.1,1.3,29.4,46.2
Elmont Memorial High School,https://www.schooldigger.com/go/NY/schools/2652003626/school.aspx,Sewanhaka Central High School District,https://www.schooldigger.com/go/NY/district/26520/search.aspx,555 Ridge Rd,Elmont,https://www.schooldigger.com/go/NY/city/Elmont/search.aspx,11003,Nassau County,(516) 488-9200,Yes,No,No,No,1575,124.9,12.6,35.4,66.5,0.1,11.7,17.6,0.6,1.6,1.9,46.2
Mynderse Academy,https://www.schooldigger.com/go/NY/schools/2643003624/school.aspx,Seneca Falls Central School District,https://www.schooldigger.com/go/NY/district/26430/search.aspx,105 Troy St,Seneca Falls,https://www.schooldigger.com/go/NY/city/Seneca+Falls/search.aspx,13148,Seneca County,(315) 568-5500,No,No,No,No,380,34.2,11,41.6,3.4,0.5,1.8,6.6,0,3.7,83.9,45.5
Freeport High School,https://www.schooldigger.com/go/NY/schools/1155000914/school.aspx,Freeport Union Free School District,https://www.schooldigger.com/go/NY/district/11550/search.aspx,50 S Brookside Ave,Freeport,https://www.schooldigger.com/go/NY/city/Freeport/search.aspx,11520,Nassau County,(516) 867-5300,No,No,No,No,2159,163.3,13.2,64.1,25,0.4,1.1,67.5,0.2,1.5,4.4,45.1
Bolivar-Richburg Junior-Senior High School,https://www.schooldigger.com/go/NY/schools/0001201092/school.aspx,Bolivar-Richburg Central School District,https://www.schooldigger.com/go/NY/district/00012/search.aspx,100 School St,Bolivar,https://www.schooldigger.com/go/NY/city/Bolivar/search.aspx,14715,Allegany County,(585) 928-2561,Yes,No,No,No,371,39.5,9.3,50.9,0.8,0,0,1.1,0,1.1,97,44.9
South Glens Falls Senior High School,https://www.schooldigger.com/go/NY/schools/2724003718/school.aspx,South Glens Falls Central School District,https://www.schooldigger.com/go/NY/district/27240/search.aspx,42 Merritt Rd,South Glens Falls,https://www.schooldigger.com/go/NY/city/South+Glens+Falls/search.aspx,12803,Saratoga County,(518) 792-9987,No,No,No,No,902,71,12.7,29.3,1.1,0,1.4,3,0,2.4,92,44.5
Port Byron Senior High School,https://www.schooldigger.com/go/NY/schools/2343003272/school.aspx,Port Byron Central School District,https://www.schooldigger.com/go/NY/district/23430/search.aspx,30 Maple Ave,Port Byron,https://www.schooldigger.com/go/NY/city/Port+Byron/search.aspx,13140,Cayuga County,(315) 776-5728,No,No,No,No,362,30,12,44.5,1.1,0,0.3,3.3,0,1.9,93.4,44.4
School Of The Arts,https://www.schooldigger.com/go/NY/schools/2475004787/school.aspx,Rochester City School District,https://www.schooldigger.com/go/NY/district/24750/search.aspx,45 Prince St,Rochester,https://www.schooldigger.com/go/NY/city/Rochester/search.aspx,14607,Monroe County,(585) 242-7682,Yes,No,No,No,1109,94,11.7,65,47.3,0.2,3.3,23.8,0.3,0.3,24.8,44.4
Buffalo Academy Of Science Charter School,https://www.schooldigger.com/go/NY/schools/0010505602/school.aspx,Buffalo Academy Of Science Charter School,https://www.schooldigger.com/go/NY/district/00105/search.aspx,190 Franklin St,Buffalo,https://www.schooldigger.com/go/NY/city/Buffalo/search.aspx,14202,Erie County,(716) 854-2490,Yes,Yes,No,No,906,75.5,11.9,83,59.8,0.6,18.9,6.5,0.2,3.1,10.9,44.4
Haverling Senior High School,https://www.schooldigger.com/go/NY/schools/0405000163/school.aspx,Bath Central School District,https://www.schooldigger.com/go/NY/district/04050/search.aspx,25 Ellas Ave,Bath,https://www.schooldigger.com/go/NY/city/Bath/search.aspx,14810,Steuben County,(607) 776-4107,Yes,No,No,No,427,40.3,10.5,49.2,2.3,0.2,0,1.6,0.2,0.5,95.1,44.1
Thomas R Proctor High School,https://www.schooldigger.com/go/NY/schools/2937003963/school.aspx,Utica City School District,https://www.schooldigger.com/go/NY/district/29370/search.aspx,1203 Hilton Ave,Utica,https://www.schooldigger.com/go/NY/city/Utica/search.aspx,13501,Oneida County,(315) 368-6489,Yes,No,No,No,2569,167.2,15.3,81.7,24.5,0.3,19.7,19.1,0,4.5,31.9,44
Central Islip Senior High School,https://www.schooldigger.com/go/NY/schools/0687000473/school.aspx,Central Islip Union Free School District,https://www.schooldigger.com/go/NY/district/06870/search.aspx,85 Wheeler Rd,Central Islip,https://www.schooldigger.com/go/NY/city/Central+Islip/search.aspx,11722,Suffolk County,(631) 348-5079,Yes,No,No,No,2401,146.7,16.3,71.4,16.4,0,1.6,75,0.2,0.6,6.2,44
Walt Whitman High School,https://www.schooldigger.com/go/NY/schools/2730003729/school.aspx,South Huntington Union Free School District,https://www.schooldigger.com/go/NY/district/27300/search.aspx,301 W Hills Rd,Huntington Station,https://www.schooldigger.com/go/NY/city/Huntington+Station/search.aspx,11746,Suffolk County,(631) 812-3800,Yes,No,No,No,1985,150.3,13.2,49.9,7.8,0.1,5.7,45.1,0.1,2.9,38.4,43.6
Campbell-Savona Junior/Senior High School,https://www.schooldigger.com/go/NY/schools/0002000326/school.aspx,Campbell-Savona Central School District,https://www.schooldigger.com/go/NY/district/00020/search.aspx,8455 County Rt 125,Campbell,https://www.schooldigger.com/go/NY/city/Campbell/search.aspx,14821,Steuben County,(607) 527-9800,Yes,No,No,No,353,38.7,9.1,47,0,0,0.6,0.6,0,2.8,96,43.1
Ausable Valley High School,https://www.schooldigger.com/go/NY/schools/1617001396/school.aspx,Ausable Valley Central School District,https://www.schooldigger.com/go/NY/district/16170/search.aspx,1490 Rt 9n,Clintonville,https://www.schooldigger.com/go/NY/city/Clintonville/search.aspx,12924,Clinton County,(518) 834-2800,Yes,No,No,No,356,28,12.6,47.2,3.7,0,0.3,0.3,0,0,95.8,42.7
Nyack Senior High School,https://www.schooldigger.com/go/NY/schools/2148003051/school.aspx,Nyack Union Free School District,https://www.schooldigger.com/go/NY/district/21480/search.aspx,360 Christian Herald Rd,Nyack,https://www.schooldigger.com/go/NY/city/Nyack/search.aspx,10960,Rockland County,(845) 353-7100,Yes,No,No,No,864,91.1,9.4,29.3,19.4,0.2,6.8,24.3,0.3,3.5,45.4,42.6
Hudson High School,https://www.schooldigger.com/go/NY/schools/1494001249/school.aspx,Hudson City School District,https://www.schooldigger.com/go/NY/district/14940/search.aspx,215 Harry Howard Ave,Hudson,https://www.schooldigger.com/go/NY/city/Hudson/search.aspx,12534,Columbia County,(518) 828-4360,Yes,No,No,No,463,42,11,68.9,18.8,0.2,17.1,15.8,0,6.7,41.5,42.6
Union Square Academy For Health Sciences,https://www.schooldigger.com/go/NY/schools/0007706309/school.aspx,New York City Geographic District # 2,https://www.schooldigger.com/go/NY/district/00077/search.aspx,40 Irving Pl,New York,https://www.schooldigger.com/go/NY/city/New+York/search.aspx,10003,New York County,(212) 253-3110,Yes,No,No,No,426,30.5,13.9,85.7,17.8,0.5,9.6,65.7,0,1.2,5.2,42.5
Westbury High School,https://www.schooldigger.com/go/NY/schools/3096004162/school.aspx,Westbury Union Free School District,https://www.schooldigger.com/go/NY/district/30960/search.aspx,1 Post Rd,Old Westbury,https://www.schooldigger.com/go/NY/city/Old+Westbury/search.aspx,11568,Nassau County,(516) 876-5047,Yes,No,No,No,1568,107.6,14.5,58.5,22.3,0.2,1.5,74.7,0.1,0.2,1,42.3
Camden Senior High School,https://www.schooldigger.com/go/NY/schools/0624000405/school.aspx,Camden Central School District,https://www.schooldigger.com/go/NY/district/06240/search.aspx,55 Oswego St,Camden,https://www.schooldigger.com/go/NY/city/Camden/search.aspx,13316,Oneida County,(315) 245-3168,No,No,No,No,612,47.6,12.8,58.2,0.3,0.2,0.2,2.5,0.2,1.6,95.1,41.9
Olean Senior High School,https://www.schooldigger.com/go/NY/schools/2172003082/school.aspx,Olean City School District,https://www.schooldigger.com/go/NY/district/21720/search.aspx,410 W Sullivan St,Olean,https://www.schooldigger.com/go/NY/city/Olean/search.aspx,14760,Cattaraugus County,(716) 375-8029,No,No,No,No,715,52.6,13.5,47.3,5.7,0.8,2.5,3.4,0,6.6,81,41.9
Grover Cleveland High School,https://www.schooldigger.com/go/NY/schools/0009801959/school.aspx,New York City Geographic District #24,https://www.schooldigger.com/go/NY/district/00098/search.aspx,21-27 Himrod St,Ridgewood,https://www.schooldigger.com/go/NY/city/Ridgewood/search.aspx,11385,Queens County,(718) 381-9600,Yes,No,No,No,1563,109.4,14.2,76.4,6.7,0.7,8.8,63.8,0.7,1.6,17.8,41.9
Avon High School,https://www.schooldigger.com/go/NY/schools/0366000119/school.aspx,Avon Central School District,https://www.schooldigger.com/go/NY/district/03660/search.aspx,245 Clinton St,Avon,https://www.schooldigger.com/go/NY/city/Avon/search.aspx,14414,Livingston County,(585) 226-2455,No,No,No,No,337,33.1,10.1,27,0.9,0,1.2,3.3,0.6,1.2,92.9,41.8
Whitney Point Senior High School,https://www.schooldigger.com/go/NY/schools/3138004202/school.aspx,Whitney Point Central School District,https://www.schooldigger.com/go/NY/district/31380/search.aspx,10 Keibel Rd,Whitney Point,https://www.schooldigger.com/go/NY/city/Whitney+Point/search.aspx,13862,Broome County,(607) 692-8201,No,No,No,No,411,37.1,11,56.4,0.2,0,0.5,1.7,0.2,1.2,96.1,41.4
Harpursville Junior-Senior High School,https://www.schooldigger.com/go/NY/schools/1371001119/school.aspx,Harpursville Central School District,https://www.schooldigger.com/go/NY/district/13710/search.aspx,54 Main St,Harpursville,https://www.schooldigger.com/go/NY/city/Harpursville/search.aspx,13787,Broome County,(607) 693-8105,Yes,No,No,No,309,34.9,8.8,57.9,1.3,0.6,0.3,1.3,0,2.9,93.5,41.3
Global Concepts Charter School,https://www.schooldigger.com/go/NY/schools/0006704861/school.aspx,Global Concepts Charter School,https://www.schooldigger.com/go/NY/district/00067/search.aspx,1001 Ridge Rd,Lackawanna,https://www.schooldigger.com/go/NY/city/Lackawanna/search.aspx,14218,Erie County,(716) 821-1903,Yes,Yes,No,No,945,65,14.5,59,21.2,0.3,1,7.7,0,0.7,69.1,41.3
Cassadaga Valley Middle/High School,https://www.schooldigger.com/go/NY/schools/0666000451/school.aspx,Cassadaga Valley Central School District,https://www.schooldigger.com/go/NY/district/06660/search.aspx,5935 Rt 60,Sinclairville,https://www.schooldigger.com/go/NY/city/Sinclairville/search.aspx,14782,Chautauqua County,(716) 962-8581,Yes,No,No,No,422,38,11.1,55,1.9,0,0,1.9,0.5,2.8,92.9,41.2
Fordham High School For The Arts,https://www.schooldigger.com/go/NY/schools/0008705183/school.aspx,New York City Geographic District #10,https://www.schooldigger.com/go/NY/district/00087/search.aspx,500 E Fordham Rd,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10458,Bronx County,(718) 733-4656,Yes,No,Yes,No,400,34.4,11.6,86,32,1,1.8,61.3,0.3,1,2.8,41.1
Adirondack High School,https://www.schooldigger.com/go/NY/schools/0504000241/school.aspx,Adirondack Central School District,https://www.schooldigger.com/go/NY/district/05040/search.aspx,8181 State Rt 294,Boonville,https://www.schooldigger.com/go/NY/city/Boonville/search.aspx,13309,Oneida County,(315) 942-9250,Yes,No,No,No,350,29,12,56.6,0,0,0,0.3,0,0.9,98.9,41
Corinth High School,https://www.schooldigger.com/go/NY/schools/0837000618/school.aspx,Corinth Central School District,https://www.schooldigger.com/go/NY/district/08370/search.aspx,105 Oak St,Corinth,https://www.schooldigger.com/go/NY/city/Corinth/search.aspx,12822,Saratoga County,(518) 654-9005,Yes,No,No,No,331,32,10.3,40.8,0.3,0.3,0.3,0.9,0,1.5,96.7,40.8
Afton Junior/Senior High School,https://www.schooldigger.com/go/NY/schools/0240000011/school.aspx,Afton Central School District,https://www.schooldigger.com/go/NY/district/02400/search.aspx,29 Academy St,Afton,https://www.schooldigger.com/go/NY/city/Afton/search.aspx,13730,Chenango County,(607) 639-8201,Yes,No,No,No,280,30.7,9,50.7,3.9,0,1.1,3.6,0,1.4,90,40.8
Herkimer High School,https://www.schooldigger.com/go/NY/schools/1422001168/school.aspx,Herkimer Central School District,https://www.schooldigger.com/go/NY/district/14220/search.aspx,801 W German St,Herkimer,https://www.schooldigger.com/go/NY/city/Herkimer/search.aspx,13350,Herkimer County,(315) 866-2230,No,No,No,No,562,42,13.3,59.8,4.6,0.2,1.6,3.4,0,3.6,86.7,40.7
Cohoes High School,https://www.schooldigger.com/go/NY/schools/0798000569/school.aspx,Cohoes City School District,https://www.schooldigger.com/go/NY/district/07980/search.aspx,1 Tiger Way,Cohoes,https://www.schooldigger.com/go/NY/city/Cohoes/search.aspx,12047,Albany County,(518) 237-9100,No,No,No,No,545,46.2,11.7,66.1,11.6,0.4,2.2,8.3,0,5.3,72.3,40.7
Johnstown Junior-Senior High School,https://www.schooldigger.com/go/NY/schools/1598001381/school.aspx,Johnstown City School District,https://www.schooldigger.com/go/NY/district/15980/search.aspx,1 Sir Bills Circle,Johnstown,https://www.schooldigger.com/go/NY/city/Johnstown/search.aspx,12095,Fulton County,(518) 762-4661,Yes,No,No,No,674,55.8,12,42.4,0.9,0.1,0.6,2.8,0.6,1.8,93.2,40.2
John Bowne High School,https://www.schooldigger.com/go/NY/schools/0012202014/school.aspx,New York City Geographic District #25,https://www.schooldigger.com/go/NY/district/00122/search.aspx,63-25 Main St,Flushing,https://www.schooldigger.com/go/NY/city/Flushing/search.aspx,11367,Queens County,(718) 263-1919,Yes,No,No,No,3279,202.8,16.1,79.9,18.8,1.1,28.8,43.5,0.4,1.8,5.6,39.7
Watkins Glen Central High School,https://www.schooldigger.com/go/NY/schools/3024004062/school.aspx,Watkins Glen Central School District,https://www.schooldigger.com/go/NY/district/30240/search.aspx,301 12th St,Watkins Glen,https://www.schooldigger.com/go/NY/city/Watkins+Glen/search.aspx,14891,Schuyler County,(607) 535-3210,Yes,No,No,No,469,44.1,10.6,43.3,0.9,0.6,1.7,3.8,0,4.1,88.9,39.5
Berlin Middle School/High School,https://www.schooldigger.com/go/NY/schools/0462000203/school.aspx,Berlin Central School District,https://www.schooldigger.com/go/NY/district/04620/search.aspx,17400 Ny 22,Cherry Plain,https://www.schooldigger.com/go/NY/city/Cherry+Plain/search.aspx,12040,Rensselaer County,(518) 658-1500,No,No,No,No,375,45.8,8.1,45.6,0.3,0,0.3,1.6,0,2.9,94.9,39.4
Mechanicville Junior/Senior High School,https://www.schooldigger.com/go/NY/schools/1890001714/school.aspx,Mechanicville City School District,https://www.schooldigger.com/go/NY/district/18900/search.aspx,25 Kniskern Ave,Mechanicville,https://www.schooldigger.com/go/NY/city/Mechanicville/search.aspx,12118,Saratoga County,(518) 664-9888,No,No,No,No,747,55.3,13.4,39.8,2.4,0,1.1,2.8,0,3.2,90.5,39.4
East Hampton High School,https://www.schooldigger.com/go/NY/schools/0966000736/school.aspx,East Hampton Union Free School District,https://www.schooldigger.com/go/NY/district/09660/search.aspx,2 Long Ln,East Hampton,https://www.schooldigger.com/go/NY/city/East+Hampton/search.aspx,11937,Suffolk County,(631) 329-4132,Yes,No,No,No,961,84.5,11.3,,2.4,0.4,1.4,51.7,0.1,2.1,41.9,39.4
Dalton-Nunda Secondary School,https://www.schooldigger.com/go/NY/schools/2145003047/school.aspx,Dalton-Nunda Central School District (Keshequa),https://www.schooldigger.com/go/NY/district/21450/search.aspx,13 Mill St,Nunda,https://www.schooldigger.com/go/NY/city/Nunda/search.aspx,14517,Livingston County,(585) 468-2900,Yes,No,No,No,275,27.5,9.9,45.5,0.7,0,0,0.7,0,1.1,97.5,39.3
Altmar-Parish-Williamstown Junior/Senior High School,https://www.schooldigger.com/go/NY/schools/0282000055/school.aspx,Altmar-Parish-Williamstown Central School District,https://www.schooldigger.com/go/NY/district/02820/search.aspx,639 County Rt 22,Parish,https://www.schooldigger.com/go/NY/city/Parish/search.aspx,13131,Oswego County,(315) 625-5222,Yes,No,No,No,526,40,13.1,55.3,1,0.4,0.4,2.1,0.4,2.7,93.2,38.7
