beds,baths,sqft,Age,lot_size,property_type,exterior_walls,roof,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,median_school,num_schools,Sales_price
4,2,2887,26,10763,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,42,6,5,4,21,1,26,11,30,91,45,479,146,5,3,480000
4,2,2938,70,10576,Single-Family,Brick,Composition Shingle,1,118,16,12,14,99,3,44,16,46,64,76,573,174,4,3,510000
4,2,2949,33,24829,Single-Family,Metal,Composition Shingle,1,0,1,0,0,0,0,0,0,49,91,83,684,208,8,1,800000
4,2,2966,28,10537,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,6,0,0,1,6,0,5,3,42,97,68,590,180,7.5,2,705000
4,2,3000,97,27878,Single-Family,Siding (Alum/Vinyl),Asbestos,1,17,4,0,1,13,2,7,12,43,73,61,491,149,9,1,645000
4,2,3000,20,7500,Single-Family,Combination,Composition Shingle,1,1,0,0,0,4,1,1,3,32,85,42,374,106,6,3,342095
4,2,3008,24,11325,Single-Family,"Rock, Stone",Composition Shingle,1,10,1,0,2,4,0,5,7,44,94,66,614,187,7,3,361000
4,2,3024,75,8250,Single-Family,Brick,Asphalt,1,15,3,1,3,36,5,15,13,37,71,80,706,234,4,3,290000
4,2,3038,18,3484,Apartment / Condo / Townhouse,,Composition Shingle,1,11,1,3,1,14,3,7,8,29,78,73,455,117,8,3,406325
4,2,3054,52,15245,Single-Family,Brick,Composition Shingle,1,10,1,1,0,10,0,8,9,46,94,54,483,147,8,3,555000
4,2,3069,33,13068,Single-Family,Metal,Composition Shingle,1,64,6,7,4,27,2,50,14,30,91,45,483,147,5,3,250000
4,2,3145,45,3147,Single-Family,Siding (Alum/Vinyl),shake-shingle,1,23,2,3,1,21,1,11,2,32,81,25,352,107,3,3,325000
4,2,3162,16,3484,Apartment / Condo / Townhouse,,Composition Shingle,0,11,1,3,1,14,3,7,8,29,78,73,485,124,8,3,636870
4,2,3195,42,21780,Single-Family,Metal,asphalt,1,0,0,0,0,2,1,0,2,43,89,87,635,193,9,3,310000
4,2,3373,18,7566,Single-Family,Combination,,1,2,0,1,0,3,0,4,3,33,92,64,418,118,8.5,2,418040
4,2,3423,17,4181,Single-Family,Siding (Alum/Vinyl),,1,21,2,1,4,27,2,19,9,34,79,55,378,107,8,3,748800
4,2,3528,43,10166,Single-Family,Siding (Alum/Vinyl),,1,51,7,6,3,47,3,40,17,41,89,53,387,110,7,3,345000
4,2,3556,42,13068,Single-Family,Metal,Composition Shingle,1,26,5,0,3,37,6,11,14,31,62,53,655,199,9,3,661000
4,2,3608,13,7840,Single-Family,,Composition Shingle,1,1,0,0,2,2,0,4,4,31,93,76,533,137,7,1,464665
4,2,3674,42,72309,Single-Family,Wood,Composition Shingle,1,2,0,0,0,6,0,0,3,47,89,66,655,200,7,3,745000
4,2,3711,19,7405,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,25,2,1,3,19,2,17,10,32,78,57,413,117,6,3,294996
4,2,3780,44,37461,Single-Family,Brick,Asphalt,1,0,0,0,0,0,0,0,0,40,85,48,676,206,5.5,2,503000
4,2,3796,44,20473,Single-Family,Metal,Composition Shingle,1,0,0,0,0,1,0,0,0,49,91,83,593,181,8,1,257840
4,2,3948,30,10890,Single-Family,,Composition Shingle,1,1,0,0,1,4,1,2,5,33,72,50,528,136,7,3,523000
4,2,4260,22,8712,Single-Family,,Composition Shingle,1,2,0,0,1,0,0,0,1,30,94,84,548,141,7,3,550000
4,2,4470,12,13503,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,1,1,0,2,33,76,56,502,142,8.5,2,466222
4,2,4609,22,10463,Single-Family,Metal,Asphalt,1,23,3,2,2,24,2,13,7,49,82,68,688,209,8,2,502330
4,2,5050,23,15681,Single-Family,Brick,Composition Shingle,1,5,0,0,0,6,1,3,9,38,70,89,1045,318,10,3,595000
4,2,5193,13,13503,Single-Family,,Composition Shingle,1,0,0,0,0,0,0,1,3,29,98,76,599,154,8.5,2,565200
4,3,693,66,13068,Single-Family,Brick,Metal,1,42,5,3,4,49,1,24,15,43,71,78,844,257,8,3,500000
4,3,988,67,10733,Single-Family,Brick,Composition Shingle,1,24,4,1,4,15,1,9,5,44,79,47,450,137,4,3,335000
4,3,1034,36,7967,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,3,0,0,3,41,65,65,418,127,9,3,380000
4,3,1140,37,0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,11,2,0,4,9,3,5,12,32,54,62,254,77,7,1,219900
4,3,1176,60,10497,Single-Family,Brick,Composition Shingle,1,67,6,4,9,88,4,33,26,42,74,67,500,152,9,3,249950
4,3,1188,51,1428,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,10,4,0,2,16,1,17,9,44,81,41,286,87,8,2,240000
4,3,1206,43,9151,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,1,0,2,1,37,87,64,368,112,6,2,507000
4,3,1220,38,1440,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,18,4,1,3,20,2,18,15,35,70,73,384,117,8,3,380100
4,3,1249,45,8894,Single-Family,Metal,Composition Shingle,1,135,12,7,12,79,9,84,39,37,69,48,389,118,5,3,205000
4,3,1274,44,2556,Single-Family,Wood,Composition Shingle,1,13,1,0,0,7,1,4,6,34,83,47,359,109,8,3,357000
4,3,1280,51,1498,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,13,1,0,0,7,2,4,11,43,73,61,286,87,8,3,428000
4,3,1296,58,20908,Single-Family,Brick,,1,41,5,4,1,39,0,11,3,38,70,25,326,92,5,3,320000
4,3,1314,44,8509,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,26,5,6,5,25,3,17,16,37,53,63,471,143,8,3,540000
4,3,1324,59,11325,Single-Family,Brick,Composition Shingle,1,7,1,2,0,11,1,6,3,44,77,56,441,134,9,3,300000
4,3,1340,54,10552,Single-Family,Brick,Composition Shingle,1,5,3,0,1,14,0,4,4,43,73,61,401,122,9,1,368900
4,3,1350,62,13503,Single-Family,Brick,Composition Shingle,1,23,0,4,2,18,2,18,10,49,75,57,471,143,3.5,2,225000
4,3,1354,68,8976,Single-Family,Brick veneer,Shake Shingle,1,74,6,18,5,43,9,34,39,48,54,89,633,219,6,3,765000
4,3,1360,44,1440,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,16,9,1,0,35,1,16,4,52,62,64,350,106,6,3,384350
4,3,1360,35,2325,Single-Family,Brick,Composition Shingle,1,96,8,7,9,49,6,48,15,30,84,59,291,88,8,3,330000
4,3,1360,25,2613,Apartment / Condo / Townhouse,,Composition Shingle,1,13,2,2,4,17,1,10,10,32,67,70,344,88,3,3,214900
4,3,1363,50,10667,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,10,1,1,1,6,1,8,9,34,80,70,482,147,6.5,2,560000
4,3,1364,64,33105,Single-Family,Brick,Composition Shingle,1,10,5,1,0,12,0,15,4,50,89,60,430,131,3,3,569500
4,3,1364,29,1760,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Asphalt,1,46,7,7,3,49,11,28,16,28,75,28,292,71,4,3,206000
4,3,1370,64,18295,Single-Family,Brick,Composition Shingle,1,42,3,2,6,55,2,59,22,43,79,81,712,217,9,3,329000
4,3,1374,63,8093,Single-Family,Brick,Asphalt,1,67,14,17,16,60,6,36,17,52,65,82,458,152,2,3,581710
4,3,1376,20,1459,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,12,1,1,0,11,0,12,7,28,76,42,274,78,8,3,319900
4,3,1388,22,1306,Apartment / Condo / Townhouse,,Other,1,31,3,2,0,37,4,20,30,32,50,58,358,92,6,3,276270
4,3,1388,20,2652,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),,1,4,1,0,0,2,0,5,5,36,70,39,303,86,8,1,350000
4,3,1412,21,2108,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,14,1,1,1,12,0,13,7,28,76,42,224,63,8,3,336873
4,3,1460,66,12196,Single-Family,Brick,Composition Shingle,1,49,16,7,6,51,0,10,7,29,55,28,614,187,3,3,495000
4,3,1464,55,10454,Single-Family,Brick,Composition Shingle,1,10,1,1,0,9,0,11,10,44,84,61,430,131,8,3,390000
4,3,1464,52,13068,Single-Family,Wood,Composition Shingle,1,3,1,1,1,4,0,0,3,40,87,65,560,171,9,3,660000
4,3,1466,69,13503,Single-Family,Brick,Composition Shingle,1,7,1,0,3,10,2,10,7,47,80,81,573,174,4,3,610000
4,3,1485,53,17424,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,15,3,1,4,14,3,9,14,46,78,77,524,160,7,3,480000
4,3,1496,46,1585,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,6,1,0,10,31,68,54,343,104,8,1,357000
4,3,1496,46,1650,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,16,8,1,0,35,1,14,4,52,62,64,343,104,6,3,392798
4,3,1496,32,1551,Apartment / Condo / Townhouse,Brick,,1,59,4,9,5,77,3,46,9,34,61,30,220,62,4,3,210920
4,3,1503,52,1542,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,29,7,5,7,28,0,27,9,36,66,49,364,111,8,3,416000
4,3,1512,50,1433,Apartment / Condo / Townhouse,Stucco,Other,1,17,0,1,1,13,8,15,21,32,63,70,359,109,7,3,330000
4,3,1534,47,1759,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,25,3,1,4,22,3,13,14,45,61,70,389,118,6,3,345000
4,3,1536,27,2178,Apartment / Condo / Townhouse,,Composition Shingle,1,17,4,0,2,13,0,9,10,38,80,84,349,90,7,2,421900
4,3,1537,43,8450,Single-Family,Brick,Composition Shingle,1,5,3,0,1,13,0,4,3,44,68,48,434,132,9,1,349000
4,3,1538,31,1738,Apartment / Condo / Townhouse,Brick,,1,52,3,8,4,70,3,41,9,29,80,24,281,79,4,3,280000
4,3,1540,51,2533,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,18,5,0,2,16,2,13,11,42,55,72,360,110,5,3,417000
4,3,1540,39,10058,Single-Family,Wood,Wood Shake/ Shingles,1,66,6,9,10,80,11,40,27,45,65,76,520,158,5,3,500000
4,3,1546,38,4978,Single-Family,Wood,Wood Shake/ Shingles,1,20,1,0,3,15,0,6,12,42,56,81,472,143,6,3,272000
4,3,1560,41,8934,Single-Family,Metal,Composition Shingle,1,9,1,0,3,7,0,3,5,37,70,62,508,154,5,3,540000
4,3,1566,55,1890,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,55,4,3,6,64,3,62,19,46,77,88,602,183,10,3,259000
4,3,1584,27,1804,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,22,3,2,4,22,1,14,13,40,73,86,491,149,8,3,535000
4,3,1593,66,28314,Single-Family,Brick,Composition Shingle,1,1,0,0,0,2,0,1,4,51,81,81,573,175,4,3,675000
4,3,1600,24,1600,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,22,1,4,0,17,1,12,8,40,68,70,442,134,6,2,405000
4,3,1604,64,10724,Single-Family,Brick,Composition Shingle,1,6,4,0,1,5,0,5,3,43,72,66,635,193,4,3,370000
4,3,1670,26,1742,Apartment / Condo / Townhouse,,Composition Shingle,1,25,1,2,0,20,3,21,12,32,59,51,339,87,7,3,265000
4,3,1671,57,12196,Single-Family,Brick,Composition Shingle,1,21,5,2,1,17,1,13,8,44,77,56,474,144,9,3,212000
4,3,1672,51,3840,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,45,6,4,4,52,2,34,18,44,80,83,573,174,8,3,595000
4,3,1680,34,1760,Apartment / Condo / Townhouse,Brick,,1,8,2,3,0,18,0,18,12,37,85,53,299,85,7,3,360000
4,3,1680,17,2274,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,8,1,0,1,4,0,6,2,34,84,52,334,94,5.5,2,300000
4,3,1680,15,2509,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),,1,0,0,0,0,6,0,0,2,31,80,47,299,84,8,3,309990
4,3,1682,8,1149,Apartment / Condo / Townhouse,Other,Composition Shingle,1,25,6,4,7,33,2,19,12,44,70,54,601,183,8,3,710165
4,3,1702,15,2178,Apartment / Condo / Townhouse,,Composition Shingle,1,2,0,0,0,3,0,3,10,30,76,69,404,104,6.5,2,391000
4,3,1707,47,16117,Single-Family,Brick,Shake Shingle,1,0,0,0,0,3,0,0,4,43,74,69,396,121,9,3,502000
4,3,1716,29,1760,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,48,7,5,4,44,4,17,10,35,49,84,436,133,6.5,2,510000
4,3,1745,82,5623,Single-Family,Brick,Composition Shingle,1,136,18,14,17,121,5,57,32,37,75,50,532,162,3,3,454500
4,3,1750,72,7466,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,9,3,1,3,19,2,17,9,44,68,56,491,150,4,3,350550
4,3,1752,38,1584,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,31,4,3,5,24,2,20,16,34,66,72,483,147,8,3,389900
4,3,1764,53,16552,Single-Family,Brick,Composition Shingle,1,14,2,3,2,9,5,3,6,45,78,68,500,152,8,1,226000
4,3,1768,61,18295,Single-Family,Wood,Composition Shingle,1,78,8,6,9,97,4,39,33,42,74,67,482,147,9,3,390000
4,3,1768,43,2500,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,2,0,2,0,36,83,66,389,118,9,3,375000
4,3,1773,62,10001,Single-Family,Brick veneer,Composition Shingle,1,0,0,0,0,2,4,0,11,43,84,87,720,249,9,3,775000
4,3,1786,40,2310,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,31,4,3,5,20,2,20,16,34,66,72,483,147,8,3,532000
4,3,1800,44,9950,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,6,2,0,0,3,1,3,8,36,87,61,368,112,5,3,388000
4,3,1800,39,2099,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,0,1,0,0,7,2,0,11,31,68,54,356,108,8,1,429000
4,3,1821,51,13068,Single-Family,Siding (Alum/Vinyl),,1,2,1,0,1,6,0,2,2,38,73,33,330,93,4,3,265500
4,3,1839,49,7840,Single-Family,,Composition Shingle,0,7,0,0,0,7,0,5,4,37,86,53,387,99,6,3,301500
4,3,1839,48,7840,Single-Family,,Composition Shingle,0,10,2,1,1,6,0,4,5,37,86,53,363,93,6,3,375000
4,3,1860,28,1820,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,62,7,8,7,64,5,40,15,37,80,59,409,125,6,3,458000
4,3,1872,36,3099,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,88,8,8,8,47,5,43,15,38,68,53,319,97,8,3,265000
4,3,1876,52,13939,Single-Family,Siding (Alum/Vinyl),Asphalt,1,1,1,1,0,2,0,1,1,45,80,80,491,149,6,3,515000
4,3,1894,20,4700,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,19,3,1,0,8,0,13,2,28,83,39,304,86,5.5,2,225000
4,3,1901,76,23958,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,66,6,7,12,88,5,35,25,39,85,55,573,174,8,3,620000
4,3,1904,37,13068,Single-Family,Siding (Alum/Vinyl),,1,11,2,0,1,12,2,7,3,37,69,36,286,81,6,3,285000
4,3,1905,67,8398,Single-Family,Stucco,Composition Shingle,1,19,5,0,3,25,5,13,24,39,71,68,356,108,5,3,279000
4,3,1930,56,10532,Single-Family,Brick,Composition Shingle,1,11,1,0,1,45,0,3,11,36,53,56,393,120,5,3,367000
4,3,1936,28,1742,Apartment / Condo / Townhouse,,Composition Shingle,1,60,3,7,6,54,2,30,18,38,77,71,480,123,7,3,420000
4,3,1976,28,2027,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,146,4,19,26,335,10,108,34,45,70,71,614,187,9,3,445000
4,3,1980,37,8276,Single-Family,,Composition Shingle,1,11,0,0,1,10,1,8,10,39,72,62,436,112,7,3,384650
4,3,2008,21,2214,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,27,2,3,1,24,1,14,3,32,81,25,434,132,3,3,402500
4,3,2020,97,5222,Single-Family,Concrete,Composition Shingle,1,38,7,3,7,44,2,31,47,33,59,82,612,212,9,3,480000
4,3,2020,57,20037,Single-Family,Brick,Composition Shingle,1,33,11,2,1,27,2,24,7,34,76,43,430,131,3,3,465000
4,3,2032,43,15245,Single-Family,Combination,,1,10,3,3,1,18,1,18,10,37,68,60,361,102,8,3,499000
4,3,2033,56,14374,Single-Family,Brick,Composition Shingle,1,1,0,0,0,2,0,0,6,48,74,76,458,139,3,3,450000
4,3,2038,44,2058,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,21,1,0,3,19,0,8,12,43,61,86,589,179,6,3,550000
4,3,2060,25,2003,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,111,6,20,21,245,4,97,31,40,72,86,647,197,8,3,310100
4,3,2072,23,1581,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,11,1,0,1,44,0,3,13,37,61,56,421,128,5,3,490000
4,3,2090,43,2639,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,33,5,4,5,27,2,20,17,34,66,72,454,138,8,3,468000
4,3,2098,60,21780,Single-Family,Brick,Composition Shingle,1,2,1,1,0,4,1,0,4,40,87,65,557,169,9,3,315000
4,3,2100,65,14374,Single-Family,Siding (Alum/Vinyl),Shake Shingle,1,3,1,0,0,3,2,1,1,45,80,80,586,178,6,3,361000
4,3,2100,64,24393,Single-Family,Brick,Composition Shingle,1,28,11,1,4,34,1,18,3,41,70,61,409,125,4,3,448000
4,3,2100,46,10149,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,12,5,1,0,12,1,16,9,36,87,61,368,112,5,3,378000
4,3,2108,53,3084,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,12,10,1,0,22,0,22,6,38,55,38,278,84,3,3,295000
4,3,2128,20,3563,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,25,2,0,2,25,1,16,7,35,93,62,439,134,6,2,465000
4,3,2130,46,21780,Single-Family,Siding (Alum/Vinyl),Asphalt,1,0,0,0,0,0,0,0,1,47,93,81,466,142,9,3,558000
4,3,2134,45,37026,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,5,1,2,2,5,0,15,8,43,91,86,610,186,10,3,730000
4,3,2138,81,9121,Single-Family,Brick veneer,Composition Shingle,1,21,5,2,8,33,2,15,30,47,78,89,853,296,9,3,642000
4,3,2139,37,8576,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,57,5,5,5,33,4,25,14,38,96,59,434,132,6,3,364900
4,3,2177,56,14374,Single-Family,Brick,Composition Shingle,1,21,5,2,1,17,0,13,8,41,80,82,512,156,8,3,460000
4,3,2180,24,2718,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,79,12,6,6,75,0,48,20,42,65,65,537,163,5,3,632500
4,3,2208,57,10497,Single-Family,Brick,Composition Shingle,1,83,3,9,11,71,5,54,33,45,70,71,606,184,9,3,507000
4,3,2224,23,2040,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,20,5,2,3,24,2,19,16,35,70,73,594,181,8,3,342150
4,3,2236,13,3049,Apartment / Condo / Townhouse,,Composition Shingle,0,2,0,0,0,2,0,2,8,30,76,69,412,106,6.5,2,399900
4,3,2251,74,7014,Single-Family,Brick veneer,Shake Shingle,1,48,9,3,5,45,4,29,33,41,73,90,594,206,9,3,637000
4,3,2272,37,13068,Single-Family,Brick,Composition Shingle,1,37,4,5,6,64,3,28,20,42,76,64,581,177,8,3,640000
4,3,2275,21,4691,Single-Family,Siding (Alum/Vinyl),Asphalt,1,13,4,0,3,10,0,10,6,30,88,34,450,109,4,3,276325
4,3,2286,54,11761,Single-Family,Brick,Asphalt,1,5,3,0,1,14,0,4,4,42,84,63,422,128,9,1,520000
4,3,2298,28,21780,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,12,2,0,1,5,0,8,2,44,81,64,520,158,5.5,2,560000
4,3,2304,44,49658,Single-Family,Siding (Alum/Vinyl),Asphalt,1,0,0,0,0,0,0,1,0,45,83,40,330,93,8,3,399000
4,3,2317,86,28314,Single-Family,Siding (Alum/Vinyl),,1,0,0,0,0,4,0,0,0,37,72,52,449,127,8,3,579900
4,3,2321,57,11325,Single-Family,Brick,Asphalt,1,5,4,1,0,18,1,6,1,45,80,80,532,162,6,3,630000
4,3,2335,58,16552,Single-Family,Siding (Alum/Vinyl),Asphalt,1,68,13,10,6,72,9,43,17,47,79,38,384,93,4,3,250000
4,3,2340,53,1692,Apartment / Condo / Townhouse,Brick,Other,1,161,8,30,27,275,26,143,66,55,55,91,898,298,2,3,415000
4,3,2347,64,10500,Single-Family,Other,Shake Shingle,1,0,0,0,1,1,2,11,10,37,80,86,753,229,9,3,420000
4,3,2349,57,10005,Single-Family,Brick veneer,Composition Shingle,1,18,3,1,5,28,4,15,19,41,64,84,716,248,9,3,790000
4,3,2352,40,9243,Single-Family,Wood Siding,Composition Shingle,1,4,1,0,2,8,0,4,12,54,87,84,611,212,9,3,500000
4,3,2362,45,20037,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,16,2,1,3,16,0,7,13,41,73,60,430,131,5,3,420000
4,3,2375,57,12196,Single-Family,Brick,Composition Shingle,1,14,3,1,3,14,3,6,11,46,78,77,531,162,7,3,474000
4,3,2382,42,5584,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,27,4,0,4,40,5,14,12,53,74,62,418,127,8,3,275000
4,3,2400,53,1700,Apartment / Condo / Townhouse,Brick,,1,98,7,9,8,64,7,87,24,35,53,56,359,124,7,3,393878
4,3,2400,52,11325,Single-Family,Siding (Alum/Vinyl),Shake Shingle,1,1,1,1,0,2,0,1,1,45,80,80,532,162,6,3,515000
4,3,2400,24,1704,Apartment / Condo / Townhouse,Brick,Composition Shingle,0,104,11,13,14,99,5,52,34,48,60,77,716,208,9,3,730000
4,3,2400,20,3114,Apartment / Condo / Townhouse,Brick,Other,1,25,3,1,6,21,0,14,9,39,72,62,532,162,8,3,409610
4,3,2408,40,14374,Single-Family,Wood,Composition Shingle,1,57,14,16,16,44,4,30,11,52,65,82,591,196,3,3,260000
4,3,2411,39,11325,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,3,0,0,1,4,0,5,4,44,96,77,561,171,9,3,250000
4,3,2413,54,14810,Single-Family,Brick,Asphalt,1,30,4,2,4,48,0,17,14,42,76,64,491,149,8,3,492500
4,3,2422,72,10802,Single-Family,Brick veneer,Composition Shingle,0,72,11,4,9,68,7,46,36,39,86,81,648,224,9,3,329000
4,3,2432,27,15245,Single-Family,,Composition Shingle,1,41,1,7,9,53,7,34,13,37,69,60,519,133,6,3,450000
4,3,2438,44,5932,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,84,9,10,2,96,3,45,7,33,74,31,385,117,4,3,247000
4,3,2440,37,22215,Single-Family,Siding (Alum/Vinyl),Wood Shake/ Shingles,1,0,0,0,0,2,0,0,0,49,91,83,573,174,8,1,675000
4,3,2452,83,6198,Single-Family,Concrete,Asphalt,1,123,9,25,18,47,14,43,41,45,61,83,791,274,6,3,785000
4,3,2455,39,8215,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,44,4,5,7,60,8,24,23,45,65,76,524,159,5,3,535000
4,3,2457,37,8838,Single-Family,Siding (Alum/Vinyl),Wood Shake/ Shingles,1,0,0,0,0,1,1,2,6,38,92,78,384,117,5,3,435000
4,3,2457,23,10663,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,13,3,1,0,10,0,17,3,39,83,55,321,91,5,2,300000
4,3,2464,39,54450,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,0,0,0,0,42,94,64,569,173,8,1,675000
4,3,2470,81,6943,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,133,8,13,17,75,8,51,53,39,88,93,474,164,5,3,420000
4,3,2476,28,5802,Single-Family,Wood,Composition Shingle,1,12,2,1,3,15,3,12,12,44,89,87,655,199,5,3,790000
4,3,2480,58,14374,Single-Family,Brick,Composition Shingle,1,24,8,2,0,39,2,13,4,43,74,70,553,168,4,3,655000
4,3,2482,25,23522,Single-Family,Combination,,1,3,0,0,0,1,0,2,2,34,93,54,466,132,8,3,221940
4,3,2496,23,4403,Single-Family,Siding (Alum/Vinyl),,1,2,0,1,0,4,0,3,1,31,82,65,352,99,8,2,368500
4,3,2500,60,12196,Single-Family,Brick,Composition Shingle,1,6,1,0,1,9,0,7,2,40,88,92,819,249,10,3,630000
4,3,2500,51,10500,Single-Family,Brick,Composition Shingle,1,19,2,2,1,21,0,11,9,46,94,54,487,148,8,3,540000
4,3,2500,47,66211,Single-Family,Brick,Composition Shingle,1,0,0,0,0,0,0,0,0,45,89,72,507,154,8,1,610000
4,3,2501,12,10890,Single-Family,,Other,1,0,0,0,0,1,0,2,1,37,74,84,582,149,8,3,494463
4,3,2503,15,7405,Single-Family,,Composition Shingle,1,0,0,0,0,0,0,1,2,29,98,76,548,141,8.5,2,590116
4,3,2504,22,2866,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,27,3,1,3,14,1,19,6,34,71,58,467,142,6,2,566000
4,3,2510,23,1947,Apartment / Condo / Townhouse,Brick,Shake Shingle,0,137,16,16,16,107,5,62,35,48,60,77,708,206,9,3,675000
4,3,2512,38,61855,Single-Family,Combination,Composition Shingle,1,0,0,0,0,0,0,0,0,45,91,61,369,104,8,3,385000
4,3,2530,60,11761,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,2,0,2,0,7,1,4,2,49,84,65,491,149,9,3,400000
4,3,2535,17,3985,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,9,1,1,1,3,0,7,3,28,68,60,537,163,5.5,2,649900
4,3,2538,17,3571,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,54,3,4,4,35,4,32,8,33,71,65,450,137,6,3,570910
4,3,2540,34,8272,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,1,0,1,2,42,97,68,524,159,7.5,2,470000
4,3,2550,36,14810,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,3,0,0,1,6,0,5,4,48,86,75,573,174,9,2,252000
4,3,2554,102,7779,Single-Family,Wood Siding,Composition Shingle,1,48,8,2,6,55,5,38,32,41,64,84,684,237,9,3,790000
4,3,2554,27,10890,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,4,0,0,3,43,97,86,597,182,8,3,670000
4,3,2560,62,22215,Single-Family,Brick,Composition Shingle,1,105,14,6,14,87,2,26,14,39,73,69,655,200,4,3,565000
4,3,2580,23,11325,Single-Family,Combination,Composition Shingle,1,12,2,0,0,11,2,1,4,32,88,45,378,107,5,3,355000
4,3,2600,42,11325,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,6,1,0,0,4,0,4,0,37,87,64,442,135,6,2,480000
4,3,2602,20,3752,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,28,2,1,2,29,1,16,8,35,93,62,471,143,6,2,580000
4,3,2611,54,10275,Single-Family,Metal,Composition Shingle,1,20,5,2,1,15,1,13,10,36,91,60,504,153,8,3,400000
4,3,2612,18,3227,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,38,4,4,8,32,3,22,11,32,81,71,483,147,7,3,610000
4,3,2622,10,1742,Apartment / Condo / Townhouse,,Composition Shingle,1,0,0,0,0,2,0,2,1,32,97,80,441,113,8,1,390224
